IO Type,Blocksize,Number of Jobs,IO Depth,Data size,Duration,IO Engine,Read Bandwidth (KB/s),Read IOPS,Read Latency Min (ms),Read Latency Max (ms),Read Latency Avg (ms),Read Latency Dev (ms),Write Bandwidth (KB/s),Write IOPS,Write Latency Min (ms),Write Latency Max (ms),Write Latency Avg (ms),Write Latency Dev (ms),CPU Usage: User,CPU Usage: System
read,8k,40,2,2G,300,libaio,63408,7926,24,1500933,251.664323,3481.349075,0,0,0,0,0.000000,0.000000,1.673333%,6.229333%
read,8k,40,4,2G,300,libaio,66254,8281,31,239132,482.450275,2281.646961,0,0,0,0,0.000000,0.000000,1.404667%,5.806333%
read,8k,40,8,2G,300,libaio,45859,5732,46,53793,1395.053703,3499.407748,0,0,0,0,0.000000,0.000000,1.126667%,4.685000%
read,8k,40,16,2G,300,libaio,47330,5916,93,45555,2703.851737,4112.240284,0,0,0,0,0.000000,0.000000,1.096993%,4.590969%
read,8k,40,32,2G,300,libaio,50137,6267,250,37750,5105.378222,3303.299786,0,0,0,0,0.000000,0.000000,1.124318%,4.802603%
read,8k,40,64,2G,300,libaio,44929,5616,453,47626,11394.269750,1954.531848,0,0,0,0,0.000000,0.000000,0.900655%,3.938281%
read,8k,40,128,2G,300,libaio,45016,5627,2636,59082,22740.168151,2677.979430,0,0,0,0,0.000000,0.000000,0.988320%,4.012946%
read,16k,40,1,2G,300,libaio,55752,3484,36,31092,286.077952,1812.056803,0,0,0,0,0.000000,0.000000,1.771333%,6.816000%
read,16k,40,2,2G,300,libaio,47823,2988,43,26003,668.425054,2084.425045,0,0,0,0,0.000000,0.000000,1.708000%,8.052000%
read,16k,40,4,2G,300,libaio,43110,2694,57,15781,1484.000179,2189.647579,0,0,0,0,0.000000,0.000000,1.619333%,9.001000%
read,16k,40,8,2G,300,libaio,42333,2645,105,11598,3023.103056,2352.536802,0,0,0,0,0.000000,0.000000,1.585000%,9.641000%
read,16k,40,16,2G,300,libaio,41891,2618,217,18603,6110.504597,1753.513704,0,0,0,0,0.000000,0.000000,1.456000%,8.947000%
read,16k,40,32,2G,300,libaio,44493,2780,311,32897,11506.069896,2124.396759,0,0,0,0,0.000000,0.000000,3.213301%,20.620460%
read,16k,40,64,2G,300,libaio,50962,3185,562,104315,20083.942374,12423.214134,0,0,0,0,0.000000,0.000000,3.911601%,24.191930%
read,16k,40,128,2G,300,libaio,99838,6239,1496,37587,20506.345464,1521.474911,0,0,0,0,0.000000,0.000000,5.533648%,35.926880%
read,1M,40,1,2G,300,libaio,79100,77,2209,20229,12942.735436,323.758100,0,0,0,0,0.000000,0.000000,0.030667%,0.564998%
read,1M,40,2,2G,300,libaio,70523,68,1514,30309,29032.808489,499.321454,0,0,0,0,0.000000,0.000000,0.030666%,0.500318%
read,1M,40,4,2G,300,libaio,70513,68,24066,72927,58073.297677,831.508964,0,0,0,0,0.000000,0.000000,0.035997%,0.667609%
read,1M,40,8,2G,300,libaio,70591,68,2228,175629,116014.150392,4506.195478,0,0,0,0,0.000000,0.000000,0.031659%,0.722170%
read,1M,40,16,2G,300,libaio,70577,68,5897,450482,232015.821965,15954.765954,0,0,0,0,0.000000,0.000000,0.031985%,0.756973%
read,1M,40,32,2G,300,libaio,70516,68,108567,690134,462711.763628,24335.478499,0,0,0,0,0.000000,0.000000,0.011325%,0.698131%
read,1M,40,64,2G,300,libaio,70725,69,49086,1155175,912681.065442,81765.250614,0,0,0,0,0.000000,0.000000,0.011658%,0.735110%
read,1M,40,128,2G,300,libaio,70347,68,206845,2036599,1800264.600533,245808.073984,0,0,0,0,0.000000,0.000000,0.011325%,0.747442%
write,512,40,1,2G,300,libaio,0,0,0,0,0.000000,0.000000,4260,8520,13,2674126,116.529940,2139.448806,2.191000%,7.659333%
write,512,40,2,2G,300,libaio,0,0,0,0,0.000000,0.000000,4023,8046,19,1430238,247.888661,2622.144236,2.280326%,8.640638%
write,512,40,4,2G,300,libaio,0,0,0,0,0.000000,0.000000,3729,7459,30,885522,535.708458,2686.561273,2.002653%,8.843274%
write,512,40,8,2G,300,libaio,0,0,0,0,0.000000,0.000000,3875,7750,57,36105,1031.757027,1893.382098,2.058340%,9.476365%
write,512,40,16,2G,300,libaio,0,0,0,0,0.000000,0.000000,3990,7981,124,759679,2004.150636,3187.977332,2.194659%,10.299632%
write,512,40,32,2G,300,libaio,0,0,0,0,0.000000,0.000000,3870,7740,247,3235133,4133.888361,12104.290474,2.322667%,11.656000%
write,512,40,64,2G,300,libaio,0,0,0,0,0.000000,0.000000,3693,7387,401,5412710,8662.574899,29972.286497,3.784667%,18.676667%
write,512,40,128,2G,300,libaio,0,0,0,0,0.000000,0.000000,3753,7506,663,1667474,17052.062306,17697.360854,3.944640%,19.172206%
write,1k,40,1,2G,300,libaio,0,0,0,0,0.000000,0.000000,8563,8563,13,973358,115.862135,1467.007141,2.403341%,7.834359%
write,1k,40,2,2G,300,libaio,0,0,0,0,0.000000,0.000000,8177,8177,19,1303439,243.932267,2301.882736,2.121660%,8.461972%
write,1k,40,4,2G,300,libaio,0,0,0,0,0.000000,0.000000,7701,7701,30,61055,518.861825,2188.021934,2.033000%,8.963667%
write,1k,40,8,2G,300,libaio,0,0,0,0,0.000000,0.000000,7699,7699,51,44170,1038.572922,2101.134205,1.928006%,9.445031%
write,1k,40,16,2G,300,libaio,0,0,0,0,0.000000,0.000000,8217,8217,110,34933,1946.657564,1900.537923,2.273000%,10.814667%
write,1k,40,32,2G,300,libaio,0,0,0,0,0.000000,0.000000,7934,7934,261,2076017,4032.776247,8501.803580,2.309659%,11.470295%
write,1k,40,64,2G,300,libaio,0,0,0,0,0.000000,0.000000,7115,7115,386,2532100,8992.813718,20078.137120,3.538667%,16.882333%
write,1k,40,128,2G,300,libaio,0,0,0,0,0.000000,0.000000,7191,7191,730,3812712,17797.380217,35406.859626,3.659630%,17.215495%
write,4k,40,1,2G,300,libaio,0,0,0,0,0.000000,0.000000,33010,8252,16,60021,120.311554,1177.140768,2.125014%,7.243048%
write,4k,40,2,2G,300,libaio,0,0,0,0,0.000000,0.000000,33535,8383,19,2223416,237.869726,3414.276494,2.271992%,8.623971%
write,4k,40,4,2G,300,libaio,0,0,0,0,0.000000,0.000000,29590,7397,28,1775900,540.175156,4477.242799,2.002660%,8.432972%
write,4k,40,8,2G,300,libaio,0,0,0,0,0.000000,0.000000,30545,7636,51,4787385,1047.164538,9795.121217,2.061612%,8.648436%
write,4k,40,16,2G,300,libaio,0,0,0,0,0.000000,0.000000,30564,7641,94,4783116,2093.493910,15564.328372,2.031320%,8.883607%
write,4k,40,32,2G,300,libaio,0,0,0,0,0.000000,0.000000,35458,8864,236,369115,3609.430771,2864.686780,2.347992%,10.278299%
write,4k,40,64,2G,300,libaio,0,0,0,0,0.000000,0.000000,28797,7199,290,640029,8888.767735,7394.277641,2.453650%,10.221599%
write,4k,40,128,2G,300,libaio,0,0,0,0,0.000000,0.000000,27803,6950,692,4489508,18412.717083,36409.486563,2.613307%,9.514905%
write,8k,40,1,2G,300,libaio,0,0,0,0,0.000000,0.000000,61705,7713,17,65852,128.771503,1232.456092,2.047347%,6.952713%
write,8k,40,2,2G,300,libaio,0,0,0,0,0.000000,0.000000,70682,8835,19,2834184,225.655180,3633.564533,1.968660%,7.090643%
write,8k,40,4,2G,300,libaio,0,0,0,0,0.000000,0.000000,72026,9003,32,2524353,443.726535,5394.378722,1.621005%,6.203687%
write,8k,40,8,2G,300,libaio,0,0,0,0,0.000000,0.000000,56371,7046,43,4405759,1133.735114,9635.667589,1.523000%,5.395667%
write,8k,40,16,2G,300,libaio,0,0,0,0,0.000000,0.000000,52746,6593,105,5502729,2426.145927,19780.084668,1.382667%,5.180667%
write,8k,40,32,2G,300,libaio,0,0,0,0,0.000000,0.000000,56771,7096,246,2190476,4508.763739,12930.031229,1.542662%,6.036313%
write,8k,40,64,2G,300,libaio,0,0,0,0,0.000000,0.000000,49566,6195,266,4324363,10327.687177,34604.768172,1.544328%,5.748648%
write,8k,40,128,2G,300,libaio,0,0,0,0,0.000000,0.000000,53093,6636,355,1095829,19281.980241,12963.332450,1.788649%,5.613944%
write,16k,40,1,2G,300,libaio,0,0,0,0,0.000000,0.000000,52710,3294,35,3434074,302.580708,4168.557884,1.754000%,6.029333%
write,16k,40,2,2G,300,libaio,0,0,0,0,0.000000,0.000000,47680,2980,30,4863611,670.434392,7784.917999,1.891994%,7.855640%
write,16k,40,4,2G,300,libaio,0,0,0,0,0.000000,0.000000,46051,2878,48,1246757,1389.124444,3496.774709,2.104326%,8.795637%
write,16k,40,8,2G,300,libaio,0,0,0,0,0.000000,0.000000,44651,2790,82,6903206,2866.086195,21472.516500,2.187993%,9.816634%
write,16k,40,16,2G,300,libaio,0,0,0,0,0.000000,0.000000,51593,3224,146,277846,4961.299998,2724.326419,2.708315%,11.271925%
write,16k,40,32,2G,300,libaio,0,0,0,0,0.000000,0.000000,45686,2855,232,2395109,11205.015960,18511.462772,5.387613%,20.115466%
write,16k,40,64,2G,300,libaio,0,0,0,0,0.000000,0.000000,50366,3147,529,129222,20322.688134,12888.263130,6.414248%,21.733710%
write,16k,40,128,2G,300,libaio,0,0,0,0,0.000000,0.000000,42546,2659,2392,3242537,48105.228913,43721.573483,6.350603%,19.764802%
write,1M,40,1,2G,300,libaio,0,0,0,0,0.000000,0.000000,79561,77,5837,23419,12867.319791,1979.160243,0.413000%,0.514000%
write,1M,40,2,2G,300,libaio,0,0,0,0,0.000000,0.000000,69509,67,7571,51090,29454.976185,1907.599075,0.406985%,0.455650%
write,1M,40,4,2G,300,libaio,0,0,0,0,0.000000,0.000000,69613,67,7973,111359,58818.041134,3254.147860,0.403954%,0.660259%
write,1M,40,8,2G,300,libaio,0,0,0,0,0.000000,0.000000,69657,68,8290,233070,117568.829504,30238.445834,0.388935%,0.609565%
write,1M,40,16,2G,300,libaio,0,0,0,0,0.000000,0.000000,70758,69,96963,559234,231432.834668,68581.019583,0.382263%,0.587559%
write,1M,40,32,2G,300,libaio,0,0,0,0,0.000000,0.000000,70996,69,157254,1591465,459250.779332,231997.673820,0.402231%,0.604514%
write,1M,40,64,2G,300,libaio,0,0,0,0,0.000000,0.000000,69263,67,170422,2530465,934281.246526,327428.226004,0.381296%,0.611274%
write,1M,40,128,2G,300,libaio,0,0,0,0,0.000000,0.000000,70480,68,158802,3234581,1811430.445037,464943.193665,0.377809%,0.635573%
randread,512,40,1,2G,300,libaio,4234,8468,14,120889,117.168111,1172.396228,0,0,0,0,0.000000,0.000000,2.262326%,7.407642%
randread,512,40,2,2G,300,libaio,4098,8196,19,1838749,243.206951,2389.327744,0,0,0,0,0.000000,0.000000,2.190659%,8.732638%
randread,512,40,4,2G,300,libaio,3795,7591,33,73228,526.355786,2220.614902,0,0,0,0,0.000000,0.000000,2.207333%,8.621333%
randread,512,40,8,2G,300,libaio,3893,7787,41,2148699,1026.796301,4582.199517,0,0,0,0,0.000000,0.000000,2.052667%,9.269000%
randread,512,40,16,2G,300,libaio,4030,8061,85,48734,1984.216101,2016.265329,0,0,0,0,0.000000,0.000000,2.217319%,10.411931%
randread,512,40,32,2G,300,libaio,9342,18685,147,36074,1712.085550,2017.478359,0,0,0,0,0.000000,0.000000,3.451644%,15.099233%
randread,512,40,64,2G,300,libaio,3623,7247,316,47731,8829.940699,5952.396758,0,0,0,0,0.000000,0.000000,3.076313%,14.790901%
randread,512,40,128,2G,300,libaio,3643,7286,3080,213700,17565.338345,6753.407474,0,0,0,0,0.000000,0.000000,3.369622%,15.647458%
randread,1k,40,1,2G,300,libaio,8212,8212,14,139947,120.825606,1195.442346,0,0,0,0,0.000000,0.000000,2.315000%,7.531667%
randread,1k,40,2,2G,300,libaio,8008,8008,19,2317355,249.059025,3989.587663,0,0,0,0,0.000000,0.000000,2.089326%,8.084306%
randread,1k,40,4,2G,300,libaio,7626,7626,36,1213301,523.942729,3170.284309,0,0,0,0,0.000000,0.000000,2.117333%,8.716667%
randread,1k,40,8,2G,300,libaio,7745,7745,51,2315373,1031.316010,6089.679358,0,0,0,0,0.000000,0.000000,2.076333%,8.966000%
randread,1k,40,16,2G,300,libaio,7961,7961,126,2545378,2009.094299,7238.458896,0,0,0,0,0.000000,0.000000,2.003333%,9.673333%
randread,1k,40,32,2G,300,libaio,8411,8411,259,40531,3803.899019,2145.288228,0,0,0,0,0.000000,0.000000,2.221985%,10.862928%
randread,1k,40,64,2G,300,libaio,6860,6860,286,9476371,9327.614999,53950.966564,0,0,0,0,0.000000,0.000000,2.301985%,11.114593%
randread,1k,40,128,2G,300,libaio,7055,7055,632,5165790,18139.561547,42755.195971,0,0,0,0,0.000000,0.000000,2.394309%,11.263221%
randread,4k,40,1,2G,300,libaio,30354,7588,17,60107,130.854437,1233.773708,0,0,0,0,0.000000,0.000000,2.079000%,6.879000%
randread,4k,40,2,2G,300,libaio,34565,8641,20,1462934,230.722351,2470.066621,0,0,0,0,0.000000,0.000000,2.276667%,8.269667%
randread,4k,40,4,2G,300,libaio,30989,7747,34,2871429,515.705936,5508.125706,0,0,0,0,0.000000,0.000000,2.080660%,8.182973%
randread,4k,40,8,2G,300,libaio,32226,8056,59,2343336,992.457704,6924.514589,0,0,0,0,0.000000,0.000000,2.136319%,8.889607%
randread,4k,40,16,2G,300,libaio,32718,8179,105,171032,1955.568012,3021.956992,0,0,0,0,0.000000,0.000000,1.936340%,8.859363%
randread,4k,40,32,2G,300,libaio,32127,8031,170,37850,3983.638136,3472.724526,0,0,0,0,0.000000,0.000000,1.921321%,8.796608%
randread,4k,40,64,2G,300,libaio,28000,7000,260,3178727,9141.747120,18107.290478,0,0,0,0,0.000000,0.000000,1.379657%,5.899294%
randread,4k,40,128,2G,300,libaio,28553,7138,1255,64945,17926.912772,4886.678283,0,0,0,0,0.000000,0.000000,1.620317%,6.577601%
randread,8k,40,1,2G,300,libaio,54268,6783,21,60101,146.438840,1316.944003,0,0,0,0,0.000000,0.000000,2.008653%,6.418957%
randread,8k,40,2,2G,300,libaio,62991,7873,24,3179802,252.935570,4622.450420,0,0,0,0,0.000000,0.000000,1.712276%,6.438785%
randread,8k,40,4,2G,300,libaio,66508,8313,31,229520,480.573465,2283.309252,0,0,0,0,0.000000,0.000000,1.394338%,5.814353%
randread,8k,40,8,2G,300,libaio,46354,5794,53,79725,1380.066069,3524.731484,0,0,0,0,0.000000,0.000000,1.073333%,4.548667%
randread,8k,40,16,2G,300,libaio,46727,5840,144,49971,2738.688882,4278.593394,0,0,0,0,0.000000,0.000000,1.172326%,4.739302%
randread,8k,40,32,2G,300,libaio,49704,6213,348,40061,5149.717375,3709.497274,0,0,0,0,0.000000,0.000000,1.157651%,4.994600%
randread,8k,40,64,2G,300,libaio,44012,5501,2144,71660,11626.839039,2122.523768,0,0,0,0,0.000000,0.000000,0.928318%,3.831936%
randread,8k,40,128,2G,300,libaio,44427,5553,4009,58064,23043.521040,2883.522324,0,0,0,0,0.000000,0.000000,0.962321%,4.056613%
randread,16k,40,1,2G,300,libaio,51305,3206,39,36853,310.903370,1884.323674,0,0,0,0,0.000000,0.000000,1.665667%,6.516000%
randread,16k,40,2,2G,300,libaio,48560,3035,42,25497,658.243854,2046.308847,0,0,0,0,0.000000,0.000000,1.812000%,8.270333%
randread,16k,40,4,2G,300,libaio,47869,2991,57,19596,1336.358272,2325.195566,0,0,0,0,0.000000,0.000000,1.793661%,8.719638%
randread,16k,40,8,2G,300,libaio,83264,5204,49,18728,1536.705006,2135.741482,0,0,0,0,0.000000,0.000000,2.301985%,13.062246%
randread,16k,40,16,2G,300,libaio,41359,2584,234,18230,6188.844530,1734.857889,0,0,0,0,0.000000,0.000000,1.502662%,9.237303%
randread,16k,40,32,2G,300,libaio,42251,2640,538,35452,12116.254659,2336.187569,0,0,0,0,0.000000,0.000000,3.296000%,20.349000%
randread,16k,40,64,2G,300,libaio,0,0,88,88,88.000000,0.000000,0,0,0,0,0.000000,0.000000,0.000000%,0.000000%
randread,16k,40,128,2G,300,libaio,46416,2901,3864,142832,44097.336943,15656.672031,0,0,0,0,0.000000,0.000000,3.770950%,22.800696%
randread,1M,40,1,2G,300,libaio,79112,77,6887,24914,12940.585210,312.680412,0,0,0,0,0.000000,0.000000,0.042666%,0.561989%
randread,1M,40,2,2G,300,libaio,70531,68,1055,29805,29029.771583,611.934895,0,0,0,0,0.000000,0.000000,0.041332%,0.497987%
randread,1M,40,4,2G,300,libaio,70508,68,19178,72960,58076.328138,875.481505,0,0,0,0,0.000000,0.000000,0.040662%,0.682261%
randread,1M,40,8,2G,300,libaio,70491,68,58984,159474,116159.243658,2576.355613,0,0,0,0,0.000000,0.000000,0.030661%,0.730192%
randread,1M,40,16,2G,300,libaio,70529,68,7071,450334,232170.546440,10176.018296,0,0,0,0,0.000000,0.000000,0.039649%,0.780990%
randread,1M,40,32,2G,300,libaio,70738,69,7235,672102,459347.847059,38883.457468,0,0,0,0,0.000000,0.000000,0.010659%,0.713788%
randread,1M,40,64,2G,300,libaio,70650,68,94630,1151275,914724.648692,77270.402453,0,0,0,0,0.000000,0.000000,0.014989%,0.714133%
randread,1M,40,128,2G,300,libaio,70537,68,213895,2081086,1809027.462212,227283.291947,0,0,0,0,0.000000,0.000000,0.019319%,0.723455%
randwrite,512,40,1,2G,300,libaio,0,0,0,0,0.000000,0.000000,4199,8399,14,1491178,118.130375,1936.429430,2.309202%,7.479576%
randwrite,512,40,2,2G,300,libaio,0,0,0,0,0.000000,0.000000,4078,8157,18,452392,244.438621,1723.727473,2.249667%,8.443667%
randwrite,512,40,4,2G,300,libaio,0,0,0,0,0.000000,0.000000,3746,7492,30,60965,533.278069,2258.829919,2.064326%,8.833637%
randwrite,512,40,8,2G,300,libaio,0,0,0,0,0.000000,0.000000,3835,7671,57,300376,1042.296499,2135.161516,2.213333%,9.577000%
randwrite,512,40,16,2G,300,libaio,0,0,0,0,0.000000,0.000000,3920,7840,122,2023406,2040.149946,5674.802968,2.201993%,9.903967%
randwrite,512,40,32,2G,300,libaio,0,0,0,0,0.000000,0.000000,3894,7789,264,3052295,4107.483508,12115.679924,2.354325%,11.334962%
randwrite,512,40,64,2G,300,libaio,0,0,0,0,0.000000,0.000000,3599,7198,348,2268034,8889.557021,18439.165782,3.709284%,17.111439%
randwrite,512,40,128,2G,300,libaio,0,0,0,0,0.000000,0.000000,3624,7248,675,2357381,17656.727589,25107.177205,3.847282%,17.208104%
randwrite,1k,40,1,2G,300,libaio,0,0,0,0,0.000000,0.000000,8361,8361,14,1624232,118.690733,1943.529783,2.127333%,7.527000%
randwrite,1k,40,2,2G,300,libaio,0,0,0,0,0.000000,0.000000,8268,8268,19,1623249,241.149757,2515.665335,2.226333%,8.387667%
randwrite,1k,40,4,2G,300,libaio,0,0,0,0,0.000000,0.000000,7678,7678,29,2483340,520.358661,3929.022421,2.133000%,8.917333%
randwrite,1k,40,8,2G,300,libaio,0,0,0,0,0.000000,0.000000,7576,7576,52,1687323,1055.429017,4070.594770,2.071333%,9.437000%
randwrite,1k,40,16,2G,300,libaio,0,0,0,0,0.000000,0.000000,7829,7829,114,1788228,2043.054401,5791.622945,2.191985%,10.141266%
randwrite,1k,40,32,2G,300,libaio,0,0,0,0,0.000000,0.000000,8129,8129,241,494202,3935.869549,2936.179918,2.417992%,11.267296%
randwrite,1k,40,64,2G,300,libaio,0,0,0,0,0.000000,0.000000,7198,7198,268,440193,8890.462891,6409.473752,3.372966%,15.794175%
randwrite,1k,40,128,2G,300,libaio,0,0,0,0,0.000000,0.000000,7226,7226,2405,800947,17709.530656,9951.922047,3.352966%,15.871175%
randwrite,4k,40,1,2G,300,libaio,0,0,0,0,0.000000,0.000000,33308,8327,15,63005,119.154385,1170.914807,2.308000%,7.111000%
randwrite,4k,40,2,2G,300,libaio,0,0,0,0,0.000000,0.000000,33392,8348,18,2190315,238.831370,2864.173971,2.322326%,7.852640%
randwrite,4k,40,4,2G,300,libaio,0,0,0,0,0.000000,0.000000,30571,7642,28,2003408,522.785896,3539.563189,2.168341%,8.759029%
randwrite,4k,40,8,2G,300,libaio,0,0,0,0,0.000000,0.000000,31420,7855,53,57258,1017.934589,2643.721086,2.110312%,8.882245%
randwrite,4k,40,16,2G,300,libaio,0,0,0,0,0.000000,0.000000,29914,7478,101,10982930,2138.924353,30781.543633,1.982987%,8.578276%
randwrite,4k,40,32,2G,300,libaio,0,0,0,0,0.000000,0.000000,31417,7854,234,4304308,4073.629076,16654.964217,2.161000%,9.250333%
randwrite,4k,40,64,2G,300,libaio,0,0,0,0,0.000000,0.000000,27690,6922,224,1712357,9244.266848,16771.919475,2.191659%,9.088970%
randwrite,4k,40,128,2G,300,libaio,0,0,0,0,0.000000,0.000000,27523,6880,770,2248483,18595.799464,20261.417882,2.479975%,8.909911%
randwrite,8k,40,1,2G,300,libaio,0,0,0,0,0.000000,0.000000,61110,7638,18,60052,130.020929,1240.376349,2.007987%,6.591956%
randwrite,8k,40,2,2G,300,libaio,0,0,0,0,0.000000,0.000000,69356,8669,18,1546810,229.925781,3362.572650,2.030000%,6.923000%
randwrite,8k,40,4,2G,300,libaio,0,0,0,0,0.000000,0.000000,69565,8695,30,4677156,459.374275,7822.220612,1.662884%,6.167902%
randwrite,8k,40,8,2G,300,libaio,0,0,0,0,0.000000,0.000000,54001,6750,54,3394187,1184.515502,9238.884050,1.275333%,4.598000%
randwrite,8k,40,16,2G,300,libaio,0,0,0,0,0.000000,0.000000,53447,6680,130,3740003,2394.263381,13419.645507,1.521328%,5.461648%
randwrite,8k,40,32,2G,300,libaio,0,0,0,0,0.000000,0.000000,57266,7158,137,403343,4469.772477,6011.425878,1.659667%,6.349333%
randwrite,8k,40,64,2G,300,libaio,0,0,0,0,0.000000,0.000000,49945,6243,267,7273431,10249.084708,51365.121635,1.605661%,5.295316%
randwrite,8k,40,128,2G,300,libaio,0,0,0,0,0.000000,0.000000,52338,6542,954,4017364,19560.230920,34142.619445,1.786655%,5.575629%
randwrite,16k,40,1,2G,300,libaio,0,0,0,0,0.000000,0.000000,53257,3328,37,2596330,299.426431,3764.773559,1.735333%,5.890667%
randwrite,16k,40,2,2G,300,libaio,0,0,0,0,0.000000,0.000000,48786,3049,31,1163520,655.149437,2724.953711,2.087333%,8.207667%
randwrite,16k,40,4,2G,300,libaio,0,0,0,0,0.000000,0.000000,45043,2815,49,2090450,1413.902252,7350.874927,2.087333%,8.551667%
randwrite,16k,40,8,2G,300,libaio,0,0,0,0,0.000000,0.000000,45651,2853,79,2639770,2803.270001,8360.493858,2.306651%,10.024267%
randwrite,16k,40,16,2G,300,libaio,0,0,0,0,0.000000,0.000000,48408,3025,178,41700,5287.707431,2282.088404,2.769648%,10.898927%
randwrite,16k,40,32,2G,300,libaio,0,0,0,0,0.000000,0.000000,43627,2726,178,49130,11690.380711,3071.859789,5.672610%,20.035800%
randwrite,16k,40,64,2G,300,libaio,0,0,0,0,0.000000,0.000000,43518,2719,514,130041,23515.989046,15771.879814,6.330646%,20.832931%
randwrite,16k,40,128,2G,300,libaio,0,0,0,0,0.000000,0.000000,42797,2674,1378,3349470,47640.823843,45048.805192,6.411517%,19.660208%
randwrite,1M,40,1,2G,300,libaio,0,0,0,0,0.000000,0.000000,79587,77,6481,28083,12862.715958,1986.339015,0.430329%,0.499662%
randwrite,1M,40,2,2G,300,libaio,0,0,0,0,0.000000,0.000000,69533,67,3181,50044,29445.883369,1887.795516,0.423650%,0.445982%
randwrite,1M,40,4,2G,300,libaio,0,0,0,0,0.000000,0.000000,69627,67,7942,110137,58809.842557,2861.243052,0.398957%,0.644598%
randwrite,1M,40,8,2G,300,libaio,0,0,0,0,0.000000,0.000000,69733,68,22795,227852,117434.290902,30180.755463,0.397940%,0.605909%
randwrite,1M,40,16,2G,300,libaio,0,0,0,0,0.000000,0.000000,70753,69,54747,548431,231473.913805,68112.304990,0.373608%,0.589908%
