IO Type,Blocksize,Number of Jobs,IO Depth,Data size,Duration,IO Engine,Read Bandwidth (KB/s),Read IOPS,Read Latency Min (ms),Read Latency Max (ms),Read Latency Avg (ms),Read Latency Dev (ms),Write Bandwidth (KB/s),Write IOPS,Write Latency Min (ms),Write Latency Max (ms),Write Latency Avg (ms),Write Latency Dev (ms),CPU Usage: User,CPU Usage: System
randread,256k,4,512,20G,30,libaio,4513614,17631,14178,130107,115788.989943,4939.020597,0,0,0,0,0.000000,0.000000,0.428148%,11.372572%
randread,512k,4,1,20G,30,libaio,3230373,6309,331,1853,630.934871,113.062833,0,0,0,0,0.000000,0.000000,0.840833%,7.302500%
randread,512k,4,32,20G,30,libaio,4516773,8821,1366,28091,14503.358703,350.568782,0,0,0,0,0.000000,0.000000,0.817952%,13.454555%
randread,512k,4,64,20G,30,libaio,4516815,8821,2844,57132,29008.377267,1020.902631,0,0,0,0,0.000000,0.000000,0.758459%,13.215998%
randread,512k,4,128,20G,30,libaio,4516099,8820,27501,86250,57991.233257,1956.741709,0,0,0,0,0.000000,0.000000,0.227290%,10.690944%
randread,512k,4,256,20G,30,libaio,4516471,8821,27664,144029,115797.750661,4291.472275,0,0,0,0,0.000000,0.000000,0.250612%,10.844587%
randread,512k,4,512,20G,30,libaio,4516184,8820,27938,260354,230731.001476,13842.348293,0,0,0,0,0.000000,0.000000,0.257260%,11.112961%
randread,1M,4,1,20G,30,libaio,3840827,3750,508,2187,1063.524856,153.838925,0,0,0,0,0.000000,0.000000,0.469167%,6.841667%
randread,1M,4,32,20G,30,libaio,4514206,4408,2758,56288,29021.381160,981.617316,0,0,0,0,0.000000,0.000000,0.543659%,13.523212%
randread,1M,4,64,20G,30,libaio,4515673,4409,28778,85980,58002.972240,1955.673649,0,0,0,0,0.000000,0.000000,0.159020%,10.426189%
randread,1M,4,128,20G,30,libaio,4516096,4410,25044,143431,115793.491305,4280.138061,0,0,0,0,0.000000,0.000000,0.169853%,10.604143%
randread,1M,4,256,20G,30,libaio,4515516,4409,27566,259742,230770.217009,13827.172338,0,0,0,0,0.000000,0.000000,0.169015%,11.107503%
randread,1M,4,512,20G,30,libaio,4515974,4410,26720,492102,457939.607357,42563.960908,0,0,0,0,0.000000,0.000000,0.166522%,11.355159%
randread,10M,4,1,20G,30,libaio,4456921,435,5902,11666,9186.069908,641.033687,0,0,0,0,0.000000,0.000000,0.059162%,8.975085%
randread,10M,4,32,20G,30,libaio,4516373,441,34750,308349,287909.727108,19603.598956,0,0,0,0,0.000000,0.000000,0.037460%,10.666955%
randread,10M,4,64,20G,30,libaio,4515952,441,34433,599562,570301.721157,59771.372866,0,0,0,0,0.000000,0.000000,0.032468%,11.058293%
randread,10M,4,128,20G,30,libaio,4516373,441,34727,1180192,1118133.394580,173808.253511,0,0,0,0,0.000000,0.000000,0.034130%,11.650809%
randread,10M,4,256,20G,30,libaio,4515651,440,34356,2341164,2146886.845817,485954.321717,0,0,0,0,0.000000,0.000000,0.050780%,12.848283%
randread,10M,4,512,20G,30,libaio,4515200,440,34841,4664142,3935426.963908,1294832.237375,0,0,0,0,0.000000,0.000000,0.045781%,15.440577%
randwrite,4k,4,1,20G,30,libaio,0,0,0,0,0.000000,0.000000,748947,187236,16,1032,20.886834,4.199476,4.946667%,20.208333%
randwrite,4k,4,32,20G,30,libaio,0,0,0,0,0.000000,0.000000,2139613,534903,21,1800,238.536388,47.807549,7.011667%,42.854167%
randwrite,4k,4,64,20G,30,libaio,0,0,0,0,0.000000,0.000000,2123969,530992,22,1724,481.349875,94.078059,6.973333%,42.930833%
randwrite,4k,4,128,20G,30,libaio,0,0,0,0,0.000000,0.000000,2107297,526824,20,2143,971.055059,121.475203,7.083333%,42.819167%
randwrite,4k,4,256,20G,30,libaio,0,0,0,0,0.000000,0.000000,2033549,508387,19,3341,2013.278333,125.905144,7.682500%,42.225000%
randwrite,4k,4,512,20G,30,libaio,0,0,0,0,0.000000,0.000000,1961113,490278,20,5947,4175.905582,155.989069,8.499167%,41.407500%
randwrite,32k,4,1,20G,30,libaio,0,0,0,0,0.000000,0.000000,2524037,78876,36,721,50.196614,7.859071,2.487500%,10.720833%
randwrite,32k,4,32,20G,30,libaio,0,0,0,0,0.000000,0.000000,4178849,130589,170,2187,979.654823,65.770553,4.354167%,16.916667%
randwrite,32k,4,64,20G,30,libaio,0,0,0,0,0.000000,0.000000,4176866,130527,443,3890,1960.719930,94.744410,6.632279%,17.241092%
randwrite,32k,4,128,20G,30,libaio,0,0,0,0,0.000000,0.000000,4382687,136958,951,5914,3737.515419,214.698778,5.560694%,17.614560%
randwrite,32k,4,256,20G,30,libaio,0,0,0,0,0.000000,0.000000,4457434,139294,471,9672,7349.209970,248.801316,6.889052%,19.223846%
randwrite,32k,4,512,20G,30,libaio,0,0,0,0,0.000000,0.000000,4462730,139460,1008,17374,14677.804526,395.597361,7.481417%,19.624346%
randwrite,64k,4,1,20G,30,libaio,0,0,0,0,0.000000,0.000000,3309666,51713,56,699,76.779585,10.603011,2.175000%,8.520833%
randwrite,64k,4,32,20G,30,libaio,0,0,0,0,0.000000,0.000000,4350417,67975,273,16922,1882.428813,115.054112,6.369788%,11.492117%
randwrite,64k,4,64,20G,30,libaio,0,0,0,0,0.000000,0.000000,4459351,69677,597,7234,3673.384272,728.635472,5.202153%,13.314112%
randwrite,64k,4,128,20G,30,libaio,0,0,0,0,0.000000,0.000000,4445257,69457,2174,11096,7369.758206,458.340793,5.976318%,14.286667%
randwrite,64k,4,256,20G,30,libaio,0,0,0,0,0.000000,0.000000,4446591,69477,1539,18445,14732.117496,653.353484,6.647946%,14.913297%
randwrite,64k,4,512,20G,30,libaio,0,0,0,0,0.000000,0.000000,4447203,69487,1533,33200,29446.003970,916.671501,6.772938%,15.421600%
randwrite,128k,4,1,20G,30,libaio,0,0,0,0,0.000000,0.000000,3767208,29431,81,805,135.151232,17.240844,2.278333%,7.100000%
randwrite,128k,4,32,20G,30,libaio,0,0,0,0,0.000000,0.000000,4466659,34895,505,6608,3667.124225,125.866085,4.640447%,12.132322%
randwrite,128k,4,64,20G,30,libaio,0,0,0,0,0.000000,0.000000,4470435,34925,1212,11965,7328.758873,224.838666,6.015031%,13.384882%
randwrite,128k,4,128,20G,30,libaio,0,0,0,0,0.000000,0.000000,4449592,34762,4095,19336,14725.171465,619.764372,5.913378%,12.983269%
randwrite,128k,4,256,20G,30,libaio,0,0,0,0,0.000000,0.000000,4447548,34746,4643,34113,29451.921628,840.716360,6.081689%,13.471537%
randwrite,128k,4,512,20G,30,libaio,0,0,0,0,0.000000,0.000000,4449933,34765,4203,64197,58816.743946,1987.790964,6.220004%,13.535695%
randwrite,256k,4,1,20G,30,libaio,0,0,0,0,0.000000,0.000000,3048790,11909,166,5297,333.720503,82.782676,2.605000%,7.192500%
