IO Type,Blocksize,Number of Jobs,IO Depth,Data size,Duration,IO Engine,Read Bandwidth (KB/s),Read IOPS,Read Latency Min (ms),Read Latency Max (ms),Read Latency Avg (ms),Read Latency Dev (ms),Write Bandwidth (KB/s),Write IOPS,Write Latency Min (ms),Write Latency Max (ms),Write Latency Avg (ms),Write Latency Dev (ms),CPU Usage: User,CPU Usage: System
write,512,40,8,2G,10,libaio,0,0,0,0,0.000000,0.000000,4400,8800,74,23017,908.230844,1562.212688,1.880000%,11.400000%
write,512,40,16,2G,10,libaio,0,0,0,0,0.000000,0.000000,4034,8069,320,26420,1982.114464,1914.744923,2.269546%,10.387922%
write,512,40,32,2G,10,libaio,0,0,0,0,0.000000,0.000000,4020,8041,400,14487,3978.175489,1428.693975,1.799640%,12.257548%
write,512,40,64,2G,10,libaio,0,0,0,0,0.000000,0.000000,3805,7611,1102,49225,8407.085039,5603.460838,5.139486%,18.148185%
write,512,40,128,2G,10,libaio,0,0,0,0,0.000000,0.000000,3931,7862,5272,45099,16252.686994,5897.900065,4.069186%,20.145971%
write,1k,40,1,2G,10,libaio,0,0,0,0,0.000000,0.000000,8668,8668,15,43651,114.438345,1154.542653,2.019192%,7.926829%
write,1k,40,2,2G,10,libaio,0,0,0,0,0.000000,0.000000,8298,8298,26,46913,240.287339,1619.209230,2.380000%,8.960000%
write,1k,40,4,2G,10,libaio,0,0,0,0,0.000000,0.000000,7267,7267,46,41331,549.671840,2311.788363,1.790000%,9.250000%
write,1k,40,8,2G,10,libaio,0,0,0,0,0.000000,0.000000,8375,8375,57,24122,954.586662,1936.509694,2.200000%,10.050000%
write,1k,40,16,2G,10,libaio,0,0,0,0,0.000000,0.000000,8564,8564,165,29017,1867.110813,1859.611531,2.010000%,11.010000%
write,1k,40,32,2G,10,libaio,0,0,0,0,0.000000,0.000000,8083,8083,368,29999,3957.556105,1900.491677,2.269773%,11.138886%
write,1k,40,64,2G,10,libaio,0,0,0,0,0.000000,0.000000,7269,7269,847,47635,8800.218498,5935.580348,2.529747%,18.298170%
write,1k,40,128,2G,10,libaio,0,0,0,0,0.000000,0.000000,7390,7390,687,67866,17261.363528,6509.466519,4.107946%,17.411294%
write,4k,40,1,2G,10,libaio,0,0,0,0,0.000000,0.000000,32927,8231,16,41324,120.570653,1163.610870,2.139144%,7.566973%
write,4k,40,2,2G,10,libaio,0,0,0,0,0.000000,0.000000,32630,8157,20,345707,244.415583,2381.346611,2.149570%,7.778444%
write,4k,40,4,2G,10,libaio,0,0,0,0,0.000000,0.000000,30143,7535,41,40116,530.076904,2291.060546,1.920000%,8.730000%
write,4k,40,8,2G,10,libaio,0,0,0,0,0.000000,0.000000,31973,7993,73,35785,1000.268870,2631.107320,2.090000%,9.140000%
write,4k,40,16,2G,10,libaio,0,0,0,0,0.000000,0.000000,29624,7406,140,26274,2159.469926,2689.347278,1.689662%,9.668066%
write,4k,40,32,2G,10,libaio,0,0,0,0,0.000000,0.000000,32617,8154,313,33525,3922.560397,2421.896776,1.989602%,10.067986%
write,4k,40,64,2G,10,libaio,0,0,0,0,0.000000,0.000000,27386,6846,439,44368,9343.307105,6086.077557,2.558976%,9.496202%
write,4k,40,128,2G,10,libaio,0,0,0,0,0.000000,0.000000,26037,6509,4616,63841,19650.327406,7188.920820,2.499000%,10.205918%
write,8k,40,1,2G,10,libaio,0,0,0,0,0.000000,0.000000,62547,7818,18,41291,126.996715,1201.114281,1.999200%,6.827269%
write,8k,40,2,2G,10,libaio,0,0,0,0,0.000000,0.000000,72715,9089,24,128321,219.269004,1673.755472,1.969803%,7.009299%
write,8k,40,4,2G,10,libaio,0,0,0,0,0.000000,0.000000,70700,8837,35,449762,451.915778,3708.588942,1.540000%,6.610000%
write,8k,40,8,2G,10,libaio,0,0,0,0,0.000000,0.000000,43410,5426,55,1970822,1473.574766,24143.441558,1.210000%,4.140000%
write,8k,40,16,2G,10,libaio,0,0,0,0,0.000000,0.000000,54406,6800,112,41940,2351.957058,4485.398244,1.529847%,5.519448%
write,8k,40,32,2G,10,libaio,0,0,0,0,0.000000,0.000000,51455,6431,272,1283323,4973.960090,29038.108367,1.579526%,5.438368%
write,8k,40,64,2G,10,libaio,0,0,0,0,0.000000,0.000000,51537,6442,281,46530,9905.827610,8470.897006,1.439712%,5.848830%
write,8k,40,128,2G,10,libaio,0,0,0,0,0.000000,0.000000,52328,6541,1629,73833,19556.970882,10165.511899,1.929807%,5.479452%
write,16k,40,1,2G,10,libaio,0,0,0,0,0.000000,0.000000,51778,3236,42,54814,308.039453,1951.682108,1.719828%,5.879412%
write,16k,40,2,2G,10,libaio,0,0,0,0,0.000000,0.000000,48404,3025,46,33889,660.264457,2102.532363,1.919616%,7.938412%
write,16k,40,4,2G,10,libaio,0,0,0,0,0.000000,0.000000,44794,2799,85,34057,1428.006570,2273.973566,1.919616%,9.258148%
write,16k,40,8,2G,10,libaio,0,0,0,0,0.000000,0.000000,48622,3038,119,19206,2631.793769,2312.640170,2.529494%,9.638072%
write,16k,40,16,2G,10,libaio,0,0,0,0,0.000000,0.000000,55037,3439,131,22403,4649.907040,2483.890221,3.730000%,12.170000%
write,16k,40,32,2G,10,libaio,0,0,0,0,0.000000,0.000000,42864,2679,311,28841,11941.343195,2996.500526,7.447021%,17.872851%
write,16k,40,64,2G,10,libaio,0,0,0,0,0.000000,0.000000,50004,3125,643,100905,20463.882708,13047.755335,7.154277%,21.033173%
write,16k,40,128,2G,10,libaio,0,0,0,0,0.000000,0.000000,47522,2970,4609,138182,43064.573836,17244.510411,6.984412%,20.373701%
randread,512,40,1,2G,10,libaio,4041,8083,17,44802,122.722791,1192.099487,0,0,0,0,0.000000,0.000000,2.399520%,7.068586%
randread,512,40,2,2G,10,libaio,4112,8225,18,41079,242.429834,1618.281082,0,0,0,0,0.000000,0.000000,2.350000%,8.220000%
randread,512,40,4,2G,10,libaio,3814,7629,32,35688,523.543202,2150.983975,0,0,0,0,0.000000,0.000000,2.529241%,8.907328%
randread,512,40,8,2G,10,libaio,3896,7792,84,21983,1026.025342,1996.008061,0,0,0,0,0.000000,0.000000,2.100000%,9.770000%
randread,512,40,16,2G,10,libaio,15608,31217,67,27645,512.099094,986.236161,0,0,0,0,0.000000,0.000000,4.129587%,18.548145%
randread,512,40,32,2G,10,libaio,3926,7853,188,972502,4073.789944,19617.884722,0,0,0,0,0.000000,0.000000,1.929614%,10.377924%
randread,512,40,64,2G,10,libaio,3717,7435,602,39266,8605.433776,5648.966648,0,0,0,0,0.000000,0.000000,2.938824%,14.924030%
randread,512,40,128,2G,10,libaio,3696,7392,1463,57186,17305.767447,6565.538044,0,0,0,0,0.000000,0.000000,4.138345%,14.684126%
randread,1k,40,1,2G,10,libaio,8122,8122,17,43696,122.093267,1173.152098,0,0,0,0,0.000000,0.000000,2.489253%,6.857943%
randread,1k,40,2,2G,10,libaio,7878,7878,21,1321772,253.075371,6824.348611,0,0,0,0,0.000000,0.000000,1.939030%,8.145927%
randread,1k,40,4,2G,10,libaio,7273,7273,41,99862,549.242382,2370.056759,0,0,0,0,0.000000,0.000000,1.999800%,8.929107%
randread,1k,40,8,2G,10,libaio,8020,8020,71,44438,996.794266,2469.282711,0,0,0,0,0.000000,0.000000,2.389283%,9.627112%
randread,1k,40,16,2G,10,libaio,7693,7693,152,30988,2079.116012,2429.205198,0,0,0,0,0.000000,0.000000,2.149785%,9.229077%
randread,1k,40,32,2G,10,libaio,12181,12181,131,28076,2625.338389,1984.989802,0,0,0,0,0.000000,0.000000,2.819718%,14.068593%
randread,1k,40,64,2G,10,libaio,0,0,1966,1966,1966.000000,0.000000,0,0,0,0,0.000000,0.000000,0.000000%,0.009994%
randread,1k,40,128,2G,10,libaio,8870,8870,1111,46161,14424.071493,7358.000421,0,0,0,0,0.000000,0.000000,2.809438%,11.987602%
randread,4k,40,1,2G,10,libaio,30425,7606,18,37522,130.534563,1231.014470,0,0,0,0,0.000000,0.000000,2.439756%,6.809319%
randread,4k,40,2,2G,10,libaio,32994,8248,23,365389,241.727241,2406.590800,0,0,0,0,0.000000,0.000000,2.160000%,8.050000%
randread,4k,40,4,2G,10,libaio,31842,7960,38,30991,501.729934,2220.696702,0,0,0,0,0.000000,0.000000,2.080000%,8.620000%
randread,4k,40,8,2G,10,libaio,32077,8019,57,38648,996.874980,2582.199296,0,0,0,0,0.000000,0.000000,2.230000%,8.370000%
randread,4k,40,16,2G,10,libaio,33312,8328,128,19931,1920.150122,3005.509266,0,0,0,0,0.000000,0.000000,1.999800%,9.259074%
randread,4k,40,32,2G,10,libaio,31255,7813,263,32488,4091.060073,3494.086726,0,0,0,0,0.000000,0.000000,1.679496%,8.787364%
randread,4k,40,64,2G,10,libaio,9516,2379,593,370348,9997.794993,18832.263552,0,0,0,0,0.000000,0.000000,0.609634%,1.998801%
randread,4k,40,128,2G,10,libaio,32910,8227,776,67872,15554.167754,6313.591094,0,0,0,0,0.000000,0.000000,1.519848%,6.989301%
randread,8k,40,1,2G,10,libaio,54213,6776,22,49601,146.573539,1317.351866,0,0,0,0,0.000000,0.000000,2.200000%,6.260000%
randread,8k,40,2,2G,10,libaio,64813,8101,27,234491,246.088840,2032.081654,0,0,0,0,0.000000,0.000000,1.429857%,7.059294%
randread,8k,40,4,2G,10,libaio,65900,8237,42,168166,484.921497,2498.178480,0,0,0,0,0.000000,0.000000,1.339866%,5.769423%
randread,8k,40,8,2G,10,libaio,46747,5843,56,42224,1368.383905,3506.210555,0,0,0,0,0.000000,0.000000,1.239752%,4.339132%
randread,8k,40,16,2G,10,libaio,46793,5849,164,37549,2734.344166,4335.994872,0,0,0,0,0.000000,0.000000,1.130000%,4.530000%
randread,8k,40,32,2G,10,libaio,49796,6224,1333,24235,5136.785723,3662.741441,0,0,0,0,0.000000,0.000000,1.259622%,4.918524%
randread,8k,40,64,2G,10,libaio,37113,4639,521,76103,11666.848605,3030.717214,0,0,0,0,0.000000,0.000000,0.619752%,3.118752%
randread,8k,40,128,2G,10,libaio,44700,5587,1378,49296,22894.961437,2867.940409,0,0,0,0,0.000000,0.000000,1.079460%,4.007996%
randread,16k,40,1,2G,10,libaio,60657,3791,39,30823,262.806567,1561.701939,0,0,0,0,0.000000,0.000000,2.110000%,6.740000%
randread,16k,40,2,2G,10,libaio,47971,2998,48,22608,666.250634,2154.220334,0,0,0,0,0.000000,0.000000,2.379762%,8.129187%
randread,16k,40,4,2G,10,libaio,82041,5127,56,14660,779.369653,1851.797259,0,0,0,0,0.000000,0.000000,2.399760%,12.458754%
randread,16k,40,8,2G,10,libaio,45481,2842,131,12282,2813.414788,2511.257458,0,0,0,0,0.000000,0.000000,1.480000%,9.700000%
randread,16k,40,16,2G,10,libaio,41388,2586,317,14366,6182.406949,1772.028449,0,0,0,0,0.000000,0.000000,1.419858%,9.339066%
randread,16k,40,32,2G,10,libaio,42370,2648,763,31745,12070.190264,2576.137221,0,0,0,0,0.000000,0.000000,3.168099%,20.787527%
randread,16k,40,64,2G,10,libaio,49281,3080,729,84117,20348.498475,12783.231334,0,0,0,0,0.000000,0.000000,3.509298%,23.905219%
randread,16k,40,128,2G,10,libaio,29727,1857,8009,93532,40721.250565,14691.797577,0,0,0,0,0.000000,0.000000,2.387851%,13.617744%
randwrite,512,40,1,2G,10,libaio,0,0,0,0,0.000000,0.000000,4342,8685,15,683019,114.184134,2552.684011,2.180000%,7.880000%
randwrite,512,40,2,2G,10,libaio,0,0,0,0,0.000000,0.000000,3883,7767,22,41372,256.679026,1684.372438,1.866826%,8.775082%
randwrite,512,40,4,2G,10,libaio,0,0,0,0,0.000000,0.000000,3851,7702,34,48436,518.594606,2168.212993,2.049385%,9.067280%
randwrite,512,40,8,2G,10,libaio,0,0,0,0,0.000000,0.000000,3715,7431,59,30884,1075.562349,2059.443577,2.230000%,8.890000%
randwrite,512,40,16,2G,10,libaio,0,0,0,0,0.000000,0.000000,4017,8034,160,38660,1990.563169,2106.900883,2.330000%,10.410000%
randwrite,512,40,32,2G,10,libaio,0,0,0,0,0.000000,0.000000,3766,7532,253,24728,4247.737007,1616.512059,2.580000%,10.860000%
randwrite,512,40,64,2G,10,libaio,0,0,0,0,0.000000,0.000000,3950,7901,1106,36295,8096.972850,5108.340111,4.618614%,18.154554%
randwrite,512,40,128,2G,10,libaio,0,0,0,0,0.000000,0.000000,3693,7386,2612,58888,17298.671381,6354.768447,2.709458%,18.606279%
randwrite,1k,40,1,2G,10,libaio,0,0,0,0,0.000000,0.000000,8371,8371,16,167921,118.521846,1270.561651,2.199340%,7.507748%
randwrite,1k,40,2,2G,10,libaio,0,0,0,0,0.000000,0.000000,8274,8274,22,52092,240.938424,1639.562585,2.229777%,8.729127%
randwrite,1k,40,4,2G,10,libaio,0,0,0,0,0.000000,0.000000,7461,7461,46,55152,535.513859,2340.617455,2.349295%,8.427472%
randwrite,1k,40,8,2G,10,libaio,0,0,0,0,0.000000,0.000000,7338,7338,92,34371,1089.299970,2392.069025,1.590000%,9.440000%
randwrite,1k,40,16,2G,10,libaio,0,0,0,0,0.000000,0.000000,8961,8961,237,23906,1784.302647,1831.626061,2.400000%,11.210000%
